uid,dob,gender,province,country
114732,1964-01-08,1,16,vn
107943,2005-01-07,2,46,vn
109440,1968-05-14,2,32,vn
113799,1952-02-10,1,59,vn
119078,1969-12-02,2,50,vn
111256,2005-06-15,2,28,vn
116772,2003-07-08,1,22,vn
126860,1997-07-29,1,27,vn
118989,1995-12-17,2,7,vn
104965,1960-02-08,2,54,vn
113881,1961-04-26,2,46,vn
106894,1976-08-07,2,54,vn
105219,2001-10-13,1,44,vn
121929,1992-11-06,2,62,vn
106065,1997-02-09,1,26,vn
126352,2008-08-01,1,29,vn
126755,1995-07-20,1,9,vn
107086,2003-07-24,2,44,vn
103800,1998-07-30,1,22,vn
102594,1985-09-05,2,49,vn
101679,1957-02-05,1,48,vn
113678,1979-10-06,1,37,vn
126547,1959-04-12,2,28,vn
116788,1973-03-06,2,32,vn
125178,2002-01-05,2,53,vn
107099,1978-08-24,2,48,vn
125169,2006-03-14,1,49,vn
114913,1985-02-26,2,13,vn
129747,1970-07-01,1,54,vn
129735,1964-12-29,2,53,vn
100098,1969-06-05,1,27,vn
120142,1950-09-06,1,51,vn
107138,1981-05-06,1,46,vn
112215,1970-01-26,1,22,vn
125257,2009-11-16,1,12,vn
116792,2010-03-22,1,12,vn
110177,1965-09-22,2,22,vn
116084,1980-08-01,2,56,vn
108165,2009-10-07,1,34,vn
129133,2009-09-18,1,60,vn
126956,1980-09-20,1,33,vn
102362,1979-11-25,2,45,vn
114362,2009-09-15,2,57,vn
118007,1985-09-20,1,45,vn
110768,2010-03-27,1,31,vn
108093,1981-06-23,2,6,vn
122676,1964-10-21,2,28,vn
127181,1998-05-28,2,37,vn
122826,1986-08-09,2,38,vn
106878,1993-06-23,1,16,vn
129993,1963-01-24,2,7,vn
123525,1964-05-11,2,52,vn
126341,1994-02-21,1,47,vn
126994,1956-12-19,2,21,vn
109297,1968-03-08,2,50,vn
123287,1964-08-08,1,39,vn
112649,1986-03-26,1,40,vn
125236,1973-08-26,2,4,vn
120665,1967-09-03,1,4,vn
109990,1984-08-19,2,16,vn
129013,2010-03-28,2,49,vn
118139,2003-02-17,2,38,vn
115775,2001-05-11,1,47,vn
113538,1975-05-30,2,22,vn
108923,1980-02-01,2,58,vn
120303,1986-09-04,1,3,vn
112610,1992-01-12,1,23,vn
105220,1987-11-05,1,57,vn
108293,2005-11-01,2,29,vn
109482,1981-01-21,1,59,vn
116642,1979-07-10,2,7,vn
125087,2010-10-06,2,37,vn
109744,1989-06-07,1,6,vn
104320,1950-05-19,1,24,vn
122237,2010-08-16,2,4,vn
110006,1970-03-01,1,57,vn
122639,2004-02-28,1,37,vn
128808,1986-08-13,2,29,vn
117367,1956-12-20,2,10,vn
123005,1952-09-19,2,51,vn
115698,1965-11-01,1,15,vn
119584,1968-05-25,1,36,vn
125423,1986-11-12,1,20,vn
105564,1962-08-03,2,31,vn
122755,1961-09-10,2,45,vn
103051,1970-07-08,2,3,vn
128013,1987-02-19,1,37,vn
120818,1972-10-05,1,13,vn
123179,1959-12-11,2,4,vn
126908,1990-12-09,2,24,vn
100571,1957-03-18,2,21,vn
105055,2002-01-23,2,34,vn
100581,1989-03-06,2,49,vn
111155,1991-12-05,2,44,vn
106050,2004-08-29,2,46,vn
125812,2002-12-29,1,8,vn
128397,1954-09-28,2,55,vn
118476,1999-11-02,1,14,vn
104627,1988-05-10,2,27,vn
120815,1991-10-28,1,32,vn
114412,1987-06-04,2,46,vn
128387,2009-06-12,2,4,vn
118562,1998-09-26,1,38,vn
101385,1985-12-27,1,36,vn
105002,2000-08-22,2,19,vn
107647,1998-02-11,1,20,vn
113323,1971-08-03,2,18,vn
114685,2009-09-23,1,43,vn
112864,2000-10-19,1,52,vn
100113,1965-03-23,1,33,vn
105752,1962-08-20,2,48,vn
120991,1978-08-09,1,52,vn
115157,1955-01-16,2,63,vn
112720,1991-11-27,2,59,vn
115718,1969-10-18,1,33,vn
109201,2007-04-29,1,11,vn
105073,2005-03-08,1,61,vn
104468,1972-04-24,2,14,vn
129711,1986-08-21,2,54,vn
108327,1956-05-13,1,42,vn
116312,1961-02-19,2,31,vn
105816,1981-10-01,2,11,vn
117542,1978-02-22,1,60,vn
117821,2006-04-03,2,48,vn
115607,1960-02-22,1,45,vn
122439,1989-01-22,1,16,vn
100496,2007-05-20,2,30,vn
115674,1979-04-10,1,47,vn
129610,1958-11-26,2,63,vn
112598,1983-12-10,2,32,vn
119279,1957-01-11,1,17,vn
127436,1973-07-24,1,11,vn
117169,1992-09-25,2,27,vn
113169,1980-06-24,1,52,vn
126409,1976-06-28,2,51,vn
113322,1979-02-01,1,27,vn
103506,1999-04-12,1,40,vn
121104,2007-08-25,2,55,vn
110726,1962-08-25,1,34,vn
117560,1970-02-14,2,29,vn
118838,1954-09-01,2,20,vn
129950,1997-11-06,1,6,vn
117730,1963-07-16,2,46,vn
110700,1956-05-02,2,61,vn
116993,1954-09-19,1,46,vn
104204,1955-11-01,2,15,vn
102534,1991-12-15,1,51,vn
101605,1995-08-29,2,1,vn
115844,1984-02-13,1,35,vn
127916,2003-09-19,1,29,vn
118098,1960-03-05,1,55,vn
108719,2007-05-04,1,28,vn
124629,1961-10-20,2,57,vn
105292,1968-12-07,1,20,vn
120557,1956-02-05,2,58,vn
106939,1968-09-21,1,19,vn
120029,1991-01-10,1,28,vn
116535,1987-01-05,1,17,vn
127572,1977-06-02,1,32,vn
124215,1972-10-27,2,61,vn
104235,2010-12-28,1,47,vn
111887,1969-07-18,1,20,vn
120169,1950-05-29,1,9,vn
111071,2007-08-19,1,60,vn
104285,2010-01-29,2,51,vn
107031,1956-05-13,1,28,vn
109761,1979-01-29,1,13,vn
127812,1982-06-07,1,15,vn
120740,1963-04-16,2,28,vn
129577,1954-10-05,2,60,vn
129194,1959-04-28,2,23,vn
112377,1997-11-26,2,37,vn
128611,1984-07-13,2,40,vn
102958,2002-03-07,1,11,vn
121546,1999-06-12,1,62,vn
128591,1968-01-14,2,43,vn
105171,1969-03-26,1,21,vn
124594,1958-09-30,2,27,vn
100112,1981-11-02,2,40,vn
124406,1988-12-12,2,10,vn
110975,2005-06-12,2,46,vn
100453,1953-01-11,1,14,vn
106773,1962-02-18,1,38,vn
125372,1958-09-07,2,23,vn
119339,1979-10-11,2,58,vn
113208,1990-01-13,2,53,vn
119828,1961-05-30,2,6,vn
126576,1969-05-24,1,62,vn
110076,2000-11-07,1,10,vn
122873,1976-11-17,1,1,vn
127786,1996-12-08,2,56,vn
105534,2000-07-26,1,10,vn
116139,2010-09-24,1,58,vn
112248,1959-09-14,2,18,vn
103593,1967-07-08,1,57,vn
102424,2002-12-01,2,34,vn
125034,1986-10-05,2,30,vn
100928,1995-07-03,1,30,vn
129163,1989-04-19,1,15,vn
113669,1950-08-21,2,17,vn
118566,1974-07-03,2,47,vn
114520,1958-06-28,2,62,vn
127391,1959-03-20,1,49,vn
127592,1963-12-31,1,21,vn
100912,1993-10-22,2,26,vn
107815,1980-01-08,1,37,vn
103155,1957-11-05,2,35,vn
106096,1989-12-11,1,26,vn
105195,1962-02-18,2,25,vn
104839,1955-08-16,1,16,vn
105135,1955-03-23,1,38,vn
126246,1965-09-09,1,7,vn
109793,1959-05-07,1,11,vn
121132,1992-09-30,2,39,vn
104130,1996-02-08,2,7,vn
117773,1980-02-03,2,18,vn
124950,1986-06-06,1,18,vn
108682,2008-05-11,1,55,vn
116604,1970-04-21,1,52,vn
113752,1995-05-20,2,20,vn
116432,1993-02-20,2,10,vn
123590,1983-05-05,1,41,vn
100317,1957-07-12,2,26,vn
114518,1974-11-03,1,50,vn
124612,1971-04-01,1,9,vn
118509,1963-02-12,1,30,vn
103870,1989-09-30,2,35,vn
107498,2007-03-19,2,32,vn
113218,1964-03-14,2,33,vn
127182,1976-05-11,1,33,vn
129850,1962-01-26,1,1,vn
112385,1950-08-19,2,36,vn
123326,1970-11-12,1,62,vn
121513,1960-01-15,2,10,vn
124194,1966-08-05,1,51,vn
112565,2004-10-20,1,59,vn
105056,1993-05-02,2,59,vn
120416,1999-09-14,2,21,vn
119877,2003-09-19,1,37,vn
117589,1970-04-07,1,32,vn
124045,1967-08-25,2,3,vn
103654,1958-01-31,1,54,vn
117325,1993-02-02,1,9,vn
111912,1955-12-02,2,59,vn
128548,1982-02-23,1,62,vn
109372,1986-05-28,2,41,vn
114307,1986-05-10,1,13,vn
111784,1954-10-16,2,44,vn
125162,1962-08-04,2,27,vn
113488,1979-04-13,1,25,vn
104858,1964-10-21,1,29,vn
126225,1973-06-24,2,42,vn
119912,1950-10-18,1,55,vn
123547,1968-09-25,2,24,vn
129298,1979-02-06,2,51,vn
115803,2010-01-11,1,22,vn
126125,2002-11-04,1,1,vn
114832,1952-04-09,1,43,vn
103410,2003-05-17,2,40,vn
109219,2006-02-04,1,57,vn
105092,1998-08-16,1,18,vn
113029,2002-07-19,2,54,vn
115955,2006-09-23,1,35,vn
119009,1987-06-03,1,28,vn
106589,2007-10-01,2,50,vn
110987,1971-04-26,1,31,vn
103507,1997-10-28,2,10,vn
120327,1982-04-08,2,56,vn
114342,1993-09-10,2,21,vn
107709,1966-08-15,2,14,vn
120574,1988-10-12,2,5,vn
100083,2004-11-14,1,39,vn
106374,1957-10-27,2,22,vn
111884,2002-04-02,1,62,vn
109662,1955-06-18,1,35,vn
115554,1989-05-14,1,11,vn
108296,2005-09-15,1,44,vn
126348,1978-01-09,2,33,vn
124805,2004-03-13,1,53,vn
127810,1988-05-06,2,39,vn
108172,2010-10-01,2,2,vn
114268,2001-11-13,2,41,vn
115103,2004-04-15,1,44,vn
116627,1958-01-20,2,48,vn
115187,2006-04-23,2,51,vn
119840,1955-01-08,1,26,vn
117152,2009-08-23,1,14,vn
104505,1962-05-12,2,5,vn
128831,1956-08-28,2,53,vn
123342,2009-09-17,1,36,vn
115584,1969-02-22,1,57,vn
103557,1965-05-07,1,58,vn
117458,1965-10-05,1,43,vn
111737,1964-02-10,1,21,vn
107425,2001-01-22,2,30,vn
114420,1956-11-03,2,32,vn
119098,1985-01-12,1,20,vn
115022,1963-04-02,2,19,vn
121706,1953-03-02,2,11,vn
117090,2005-03-19,1,50,vn
121221,1977-09-05,1,49,vn
121969,1962-12-28,2,19,vn
101178,1995-01-24,2,19,vn
128933,1965-03-02,1,63,vn
105151,2006-02-05,2,12,vn
112294,2001-12-29,1,62,vn
126899,1986-03-10,2,41,vn
114060,1970-01-11,1,30,vn
125366,2001-07-13,1,50,vn
120822,1985-04-18,1,53,vn
125823,2005-08-30,1,28,vn
110340,2008-10-17,2,29,vn
111043,2008-09-22,1,15,vn
113055,1984-09-25,2,11,vn
104521,1968-05-07,2,52,vn
124171,1958-10-15,2,7,vn
115824,1984-09-11,2,4,vn
103753,1988-03-05,2,41,vn
116866,1983-11-15,2,24,vn
112379,1950-01-30,2,43,vn
127499,1999-10-04,1,57,vn
129232,2003-08-14,2,46,vn
110429,1983-11-22,2,22,vn
107818,2003-08-04,2,11,vn
105496,1954-03-03,2,6,vn
116201,1988-02-29,1,48,vn
127151,2008-02-04,1,33,vn
116073,1996-10-25,1,62,vn
110313,1954-11-16,1,24,vn
116108,1991-02-09,2,12,vn
127218,1952-10-04,2,2,vn
100828,1993-06-19,1,36,vn
116948,2006-11-24,2,50,vn
111482,1984-04-15,2,40,vn
107050,1974-12-03,1,30,vn
108337,1977-08-19,1,42,vn
123343,1992-06-14,2,45,vn
124352,1964-11-13,1,55,vn
112589,1978-03-07,1,25,vn
119232,1991-09-20,1,23,vn
113718,1982-07-20,2,26,vn
110524,1988-02-14,2,8,vn
104820,1976-02-06,2,59,vn
107296,1955-12-22,1,36,vn
108727,1978-07-08,1,27,vn
106563,1969-02-08,1,25,vn
106664,1992-07-31,2,16,vn
113568,1975-07-22,2,57,vn
121474,1982-08-09,2,2,vn
127252,1965-06-25,2,59,vn
116997,1999-01-10,2,40,vn
109841,1994-02-19,1,26,vn
103955,1992-02-02,2,60,vn
125595,1972-11-05,1,16,vn
122539,2008-02-14,1,27,vn
124925,1986-01-10,1,13,vn
118713,1969-05-11,2,21,vn
125219,1988-03-06,2,45,vn
126498,1967-06-27,1,53,vn
115068,1973-12-25,1,57,vn
115260,1965-01-17,1,30,vn
114552,1963-03-08,1,36,vn
112169,2006-08-20,1,63,vn
128577,1962-05-21,1,8,vn
110050,1995-10-23,1,29,vn
129126,1951-05-03,1,20,vn
126454,1980-09-25,2,50,vn
108200,1978-07-07,1,49,vn
107053,1996-08-27,2,36,vn
112847,1998-06-19,2,55,vn
127727,1955-04-17,1,61,vn
125619,1960-06-14,2,10,vn
122141,1963-01-29,2,42,vn
128313,1997-03-13,1,46,vn
118682,1952-10-12,2,38,vn
103502,1950-07-30,1,3,vn
127576,1950-03-05,2,4,vn
126655,1997-08-05,1,15,vn
102811,1992-03-28,1,11,vn
125747,1973-07-14,2,58,vn
116745,1991-11-09,2,3,vn
119375,1982-09-01,1,45,vn
126025,1963-07-26,1,5,vn
101625,1971-09-03,1,14,vn
126613,1952-06-23,2,57,vn
113240,1995-09-29,2,48,vn
121439,2009-04-09,1,59,vn
115457,1975-10-02,2,45,vn
118414,2008-12-07,2,32,vn
106175,1984-12-24,2,27,vn
118334,1989-01-04,2,27,vn
104004,1985-11-04,1,36,vn
119966,2003-06-23,2,17,vn
121914,1978-09-21,1,47,vn
108115,1968-06-12,2,46,vn
110657,1962-08-05,2,29,vn
122134,1994-01-17,1,41,vn
110581,1972-05-08,2,19,vn
106686,1951-02-03,1,55,vn
105858,1980-09-25,1,27,vn
102200,1972-11-26,1,56,vn
124210,1970-07-17,2,48,vn
107582,1989-10-03,1,26,vn
128246,1959-08-22,1,39,vn
114466,1950-01-30,1,28,vn
126983,1951-04-05,2,10,vn
109775,1984-02-28,2,52,vn
115306,1974-07-30,2,31,vn
111377,1978-09-13,2,16,vn
111130,1951-11-30,2,44,vn
112848,1979-01-29,2,40,vn
115140,2006-02-22,2,12,vn
106098,1987-12-13,2,52,vn
115967,1958-03-18,1,60,vn
128278,1996-12-12,1,38,vn
118487,2001-07-25,1,62,vn
128545,1980-02-03,1,60,vn
109832,1975-01-30,1,49,vn
110007,1982-04-01,2,13,vn
121550,1975-08-30,1,16,vn
116166,1958-08-06,1,36,vn
120992,1967-04-05,2,49,vn
121270,1969-12-04,2,49,vn
113598,1954-07-19,1,37,vn
109301,1985-05-11,2,43,vn
121724,1999-10-23,2,38,vn
106016,1980-05-13,2,26,vn
105324,2005-05-11,2,58,vn
100302,1981-02-26,2,51,vn
101394,1968-08-27,1,31,vn
101360,1954-05-26,1,11,vn
128446,2004-12-09,1,27,vn
123150,1969-09-30,1,46,vn
106364,1998-12-17,2,10,vn
123085,1973-10-14,2,26,vn
108426,2008-12-13,1,49,vn
100250,1991-08-16,2,59,vn
105435,1962-11-17,1,51,vn
108589,1991-02-09,2,14,vn
110245,1989-09-15,1,63,vn
101692,2002-05-21,2,33,vn
114179,2003-02-21,1,9,vn
104512,1966-05-29,2,19,vn
113441,1964-08-15,1,58,vn
101433,1979-09-15,1,10,vn
112108,1976-01-27,1,22,vn
121462,1983-02-01,2,1,vn
119534,1970-02-01,1,50,vn
128973,1994-08-05,1,26,vn
106385,1953-03-13,1,26,vn
123028,1957-06-19,1,49,vn
119158,1997-05-13,1,43,vn
101710,1961-05-21,1,34,vn
118501,1967-09-13,1,55,vn
128938,1958-10-23,1,29,vn
116002,2003-04-16,2,57,vn
104613,1986-06-16,2,63,vn
124887,1955-02-26,1,29,vn
123550,1997-01-13,1,61,vn
103424,1961-08-13,1,24,vn
119911,1996-09-17,1,63,vn
128554,2003-04-22,2,32,vn
110263,1979-09-05,1,61,vn
126174,1965-07-05,1,41,vn
121681,2000-04-05,1,13,vn
123467,1986-01-10,2,34,vn
100498,1955-05-01,2,13,vn
111510,1994-12-20,1,2,vn
129411,2003-05-27,2,49,vn
104440,1973-01-25,1,16,vn
101113,1950-09-25,2,8,vn
105191,1999-07-22,1,2,vn
129476,1958-02-05,2,1,vn
118148,1962-05-15,2,8,vn
111331,2004-01-11,1,47,vn
120280,1973-12-22,2,19,vn
124938,2003-09-21,1,2,vn
118642,1984-09-10,1,4,vn
128706,1979-06-25,2,50,vn
128241,1970-07-24,1,14,vn
109024,1969-08-21,2,29,vn
110732,1992-10-04,2,27,vn
117081,1986-12-17,2,60,vn
121933,1973-01-08,2,41,vn
107400,1956-02-16,2,2,vn
125092,1976-02-21,2,60,vn
124020,1952-10-01,1,12,vn
115176,1952-08-09,1,27,vn
119943,1991-07-12,2,24,vn
128972,1985-12-13,1,31,vn
109220,1973-08-01,1,7,vn
121927,1956-07-05,1,29,vn
100051,1963-09-16,2,30,vn
108345,1966-06-25,2,31,vn
118055,2010-04-10,1,43,vn
112536,1959-04-06,2,43,vn
122458,1974-02-17,1,47,vn
124107,2000-11-06,1,34,vn
104968,1973-11-06,1,55,vn
101408,1980-06-09,1,11,vn
128203,1975-07-18,2,22,vn
111797,1970-10-21,1,31,vn
120039,1982-12-13,2,18,vn
120122,1981-05-05,2,30,vn
129926,1990-09-14,1,60,vn
110785,1985-08-28,1,3,vn
125730,1956-04-11,2,24,vn
108335,1994-10-01,2,54,vn
124775,1991-08-19,1,12,vn
100041,2005-07-28,1,22,vn
124175,2006-02-08,1,58,vn
106606,1985-09-13,2,46,vn
125490,1955-05-27,2,29,vn
100966,1981-03-10,2,6,vn
104217,1965-11-19,1,47,vn
104831,2008-02-15,2,6,vn
103302,2004-04-11,1,1,vn
127386,1970-01-31,1,60,vn
121068,1992-03-29,1,56,vn
126610,1972-10-25,2,12,vn
105739,1983-05-02,2,52,vn
120269,1955-01-19,2,35,vn
119965,1997-10-07,1,41,vn
112261,1996-06-10,2,45,vn
113338,2002-10-28,2,7,vn
104745,2006-09-22,2,9,vn
101179,1953-08-06,2,6,vn
126779,1960-05-20,2,30,vn
123680,2001-12-09,1,29,vn
100080,1990-03-16,1,44,vn
100996,1980-11-16,2,58,vn
116228,1985-02-08,2,10,vn
100528,1950-06-14,2,33,vn
117893,1957-01-21,1,39,vn
126226,1980-08-14,2,52,vn
108366,1986-10-21,1,47,vn
103267,1970-02-02,1,30,vn
101440,1968-10-27,1,33,vn
106075,1957-05-22,2,27,vn
129970,1980-07-12,1,58,vn
109324,2004-02-23,1,45,vn
104283,1989-04-05,2,44,vn
124154,1950-05-04,2,56,vn
112968,2009-03-14,1,17,vn
112118,1964-10-05,1,42,vn
118279,1964-08-13,2,52,vn
124831,1967-09-01,2,56,vn
128177,1988-03-29,1,63,vn
121430,2003-09-20,2,58,vn
109723,1981-01-01,1,33,vn
112115,2006-10-07,2,50,vn
118623,1986-01-05,1,23,vn
122301,1993-07-01,2,28,vn
114625,1985-07-19,1,17,vn
108346,2005-03-19,1,8,vn
115558,1951-09-02,1,41,vn
128436,1966-04-22,2,36,vn
113708,1955-04-06,2,29,vn
128424,1967-01-06,1,6,vn
116048,1954-05-14,1,51,vn
107929,1958-07-03,1,45,vn
112077,1966-10-10,1,37,vn
127981,2003-02-20,2,37,vn
129455,1985-01-31,1,8,vn
106068,1957-05-30,1,12,vn
123861,1982-04-09,1,33,vn
101884,1956-09-26,2,15,vn
100857,1967-07-06,2,29,vn
118822,1966-01-02,2,62,vn
111652,1970-12-29,2,38,vn
125829,1999-03-06,2,48,vn
129488,1997-07-11,1,15,vn
121759,1987-09-24,1,38,vn
104652,1966-05-17,2,47,vn
122778,1963-06-23,2,42,vn
118137,1964-08-13,1,17,vn
110110,2005-10-12,2,32,vn
120690,2006-07-08,1,29,vn
105084,1976-06-25,1,11,vn
120132,2008-05-23,1,9,vn
118938,2010-07-12,1,39,vn
106485,1952-03-03,2,35,vn
101788,1968-04-15,2,13,vn
127536,1970-08-21,2,42,vn
114288,2008-08-27,1,7,vn
121871,1996-10-07,1,44,vn
117299,1992-09-10,2,8,vn
100062,2006-07-18,1,61,vn
112325,1972-10-19,2,38,vn
114447,1966-12-17,1,8,vn
125694,2006-10-31,1,30,vn
103716,2003-10-21,1,29,vn
123362,1954-02-28,1,26,vn
109081,1962-12-12,2,26,vn
129619,2004-05-21,2,55,vn
105491,1971-02-15,2,57,vn
116814,1991-08-29,2,38,vn
116659,1968-07-22,1,27,vn
107323,1978-02-04,2,44,vn
112653,1973-09-22,1,9,vn
122752,1996-07-02,1,2,vn
124212,2009-04-30,1,52,vn
113209,1963-08-11,2,31,vn
109343,1956-01-01,2,16,vn
120649,2004-09-18,1,3,vn
107227,1992-08-24,2,43,vn
116833,1991-08-13,2,3,vn
121254,1990-10-12,1,4,vn
101850,1968-02-15,2,17,vn
125025,2007-09-11,1,2,vn
111760,1980-12-03,1,8,vn
110552,1997-11-05,2,10,vn
122323,1970-07-31,2,14,vn
112344,2009-12-09,2,24,vn
129645,1970-11-01,1,30,vn
107772,1969-04-05,2,18,vn
115425,1987-03-28,2,47,vn
111157,1976-02-03,2,50,vn
118916,1953-03-25,2,42,vn
100032,1994-10-03,1,51,vn
100416,1951-07-12,1,34,vn
128238,1952-02-08,2,55,vn
117221,1983-03-06,2,57,vn
118550,1987-01-28,2,58,vn
112738,2005-12-02,1,23,vn
127126,2010-06-28,2,61,vn
109370,1952-02-21,2,14,vn
101334,1978-07-26,2,15,vn
123096,1986-02-16,1,11,vn
107540,1998-03-28,1,46,vn
111450,1987-01-27,2,23,vn
115236,2008-08-15,1,22,vn
114876,1968-02-26,1,3,vn
110194,2001-08-05,2,43,vn
102006,1978-01-25,2,40,vn
122858,1988-09-23,1,7,vn
125682,1960-10-04,2,37,vn
122466,1997-06-19,1,44,vn
102728,1994-08-10,2,27,vn
128191,1999-07-09,2,12,vn
113287,1986-11-10,1,15,vn
113549,2008-03-14,1,58,vn
105602,1971-03-31,1,55,vn
119125,1969-05-18,1,2,vn
129336,2004-10-12,2,56,vn
113470,1954-10-27,1,50,vn
109721,1971-04-29,1,15,vn
114308,1996-10-18,2,14,vn
117014,1979-04-10,1,20,vn
129368,1960-07-23,1,19,vn
110885,1968-12-08,2,13,vn
113388,1998-03-08,1,29,vn
115243,1966-06-26,2,28,vn
117290,1991-08-30,2,2,vn
107699,1974-10-14,2,38,vn
103795,2009-11-08,2,42,vn
119366,1989-09-24,2,33,vn
121349,1957-05-05,2,20,vn
102199,1968-05-31,1,41,vn
103108,1985-11-23,1,41,vn
109537,1976-11-30,1,18,vn
116698,1970-10-15,1,53,vn
116709,2007-10-22,2,56,vn
122423,1997-11-19,2,10,vn
114700,1966-02-17,1,30,vn
123717,1953-03-25,1,11,vn
122974,1996-07-27,1,29,vn
105746,2002-03-20,2,55,vn
105799,1982-09-14,1,2,vn
113051,2001-03-28,2,21,vn
119921,1981-12-28,2,33,vn
101314,1967-01-11,1,32,vn
109525,1963-08-03,1,44,vn
102640,1955-05-25,1,57,vn
115956,1991-02-13,2,56,vn
103478,1992-09-20,2,6,vn
103733,1956-05-28,2,46,vn
126354,1955-02-07,1,63,vn
105447,1983-05-24,1,3,vn
103674,1982-10-09,1,27,vn
100549,2007-11-09,2,21,vn
125326,2003-01-23,2,49,vn
100343,1958-02-21,2,40,vn
118839,1957-11-24,1,58,vn
102947,1991-09-29,1,56,vn
129674,1956-04-21,1,37,vn
101047,2010-04-10,1,30,vn
110609,1959-04-27,2,33,vn
108608,2004-10-03,1,36,vn
128109,1992-06-13,2,27,vn
105453,2007-06-29,1,22,vn
111186,1975-09-10,2,41,vn
121794,1984-12-25,1,58,vn
118003,1967-06-07,1,43,vn
101688,1970-06-29,1,63,vn
101672,1967-12-18,1,60,vn
129025,1978-07-25,1,31,vn
105186,1961-09-18,2,13,vn
126402,1991-08-02,1,18,vn
104852,1950-01-25,1,26,vn
105647,1951-06-30,2,28,vn
109464,1978-09-24,1,29,vn
124398,1963-06-01,2,23,vn
117020,2004-06-14,1,54,vn
123320,1950-02-16,2,4,vn
111553,1991-01-09,2,62,vn
110412,1992-07-19,2,6,vn
117172,1992-08-04,2,60,vn
105361,1953-05-26,1,36,vn
122035,1994-12-02,1,63,vn
115851,1988-06-14,2,33,vn
117630,1968-06-02,1,29,vn
104776,1994-02-07,1,16,vn
122942,1989-02-04,2,34,vn
126268,1967-02-10,1,63,vn
128289,1959-06-17,2,44,vn
108214,1970-06-22,1,13,vn
110756,1975-04-03,2,51,vn
118759,1981-10-15,2,48,vn
120440,1991-09-26,1,51,vn
107238,1995-09-19,2,34,vn
124936,1954-03-12,1,46,vn
105571,2003-07-12,1,9,vn
101498,2005-11-15,2,47,vn
111620,1977-09-05,2,24,vn
109294,1981-12-07,2,6,vn
115656,1973-05-11,1,56,vn
124986,1986-03-20,1,55,vn
127028,1957-11-02,2,53,vn
108414,1995-11-20,2,17,vn
110411,1967-01-20,1,13,vn
104363,1993-12-12,2,59,vn
116460,1953-09-08,1,19,vn
113614,1960-02-13,2,45,vn
109800,1968-08-08,2,7,vn
119915,2008-04-30,1,40,vn
124631,1977-07-10,1,23,vn
117689,1986-08-24,1,54,vn
105784,1966-05-04,1,46,vn
129123,2009-11-17,2,19,vn
110125,1958-07-14,1,27,vn
112196,1963-10-18,1,4,vn
126203,1956-05-19,1,48,vn
127552,1952-02-11,1,27,vn
108581,1998-01-23,1,14,vn
129572,1995-04-05,2,5,vn
120555,2007-06-23,2,21,vn
124782,1973-04-05,1,15,vn
112005,1956-03-20,1,15,vn
124872,1983-06-24,1,13,vn
100618,1970-07-21,1,45,vn
106942,1972-08-23,2,61,vn
113505,1974-02-27,1,58,vn
121485,1962-01-22,2,14,vn
105743,2006-02-23,2,59,vn
126748,1988-03-29,2,35,vn
123003,2002-10-04,2,16,vn
121425,2005-05-24,2,41,vn
126969,1963-08-10,2,41,vn
112554,1998-11-05,2,8,vn
103222,1988-01-11,2,20,vn
107789,1963-02-11,2,4,vn
124615,1958-04-30,1,40,vn
103750,1992-02-29,1,22,vn
110765,1963-01-20,2,57,vn
105741,2009-09-22,2,48,vn
119522,1990-10-22,1,9,vn
101581,1979-08-13,2,46,vn
117186,1977-08-09,2,34,vn
125547,1970-03-14,2,4,vn
115350,1963-06-10,1,63,vn
100357,2000-08-20,2,29,vn
123579,1955-12-06,2,39,vn
109808,2004-06-19,1,36,vn
129296,1976-06-20,2,8,vn
119653,2007-08-16,2,20,vn
115205,1956-03-16,1,11,vn
116324,1968-12-12,2,28,vn
126990,1977-01-29,2,9,vn
112411,1965-05-20,1,14,vn
128453,1990-09-27,1,50,vn
121700,1969-03-11,2,60,vn
126982,1984-07-14,1,8,vn
112876,1982-04-13,1,6,vn
125159,1979-03-26,1,36,vn
120330,2006-12-17,1,41,vn
109630,1979-06-04,1,39,vn
118187,1973-03-13,2,31,vn
105004,2008-03-05,1,18,vn
113693,1993-06-05,2,5,vn
101529,1997-02-18,1,3,vn
114304,1986-07-21,1,28,vn
119054,2006-02-20,2,62,vn
105656,1998-01-16,2,2,vn
121957,1976-12-19,2,52,vn
106500,2001-12-23,2,52,vn
118772,1990-07-28,1,30,vn
126081,1974-10-06,1,10,vn
101423,2004-11-15,1,36,vn
127652,2006-04-26,1,14,vn
119957,1960-02-24,1,37,vn
124430,1967-08-28,1,60,vn
128171,2006-09-11,2,27,vn
124216,1982-09-24,2,60,vn
103301,1989-08-29,2,29,vn
100562,1957-11-30,1,36,vn
116790,1979-03-31,2,17,vn
107183,1974-03-04,1,14,vn
101279,1950-02-12,1,47,vn
119616,1990-09-01,2,17,vn
108997,1978-07-13,2,42,vn
121922,1988-05-05,2,52,vn
118876,1955-07-17,1,20,vn
122789,2008-10-27,2,54,vn
128027,2002-09-28,1,51,vn
121033,1978-02-10,1,49,vn
100313,1953-06-11,1,60,vn
124506,1991-11-06,2,11,vn
124649,1954-01-19,1,4,vn
110347,1996-07-06,1,23,vn
103179,1977-08-05,2,41,vn
104849,1963-04-29,1,2,vn
